osm_id,name,amenity,cuisine,price_per_person,rating,lat,lon,address,kb_text
node/12511122652,BBQ King,restaurant,barbecue;korean,$40-80,4.2,-37.8134914,144.9547627,"(-37.81018, 144.95706)","BBQ King is a restaurant in Melbourne (CBD) offering Barbecue, Korean. Average spend is about $60 per person (range $40-80). Rated 4.2/5. Address: (-37.81018, 144.95706)."
node/12547652860,Parlance Coffee,cafe,coffee_shop,$1-20,4.2,-37.8100517,144.9576095,"(-37.81028, 144.95679)","Parlance Coffee is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 4.2/5. Address: (-37.81028, 144.95679)."
node/12547652861,Don Don,restaurant,japanese,$1-20,4.5,-37.8101843,144.9570587,"(-37.81278, 144.96554)","Don Don is a restaurant in Melbourne (CBD) offering Japanese. Average spend is about $10 per person (range $1-20). Rated 4.5/5. Address: (-37.81278, 144.96554)."
node/12547672371,Milano,restaurant,burger,$20-40,4.3,-37.8102831,144.9567894,"(-37.81677, 144.95633)","Milano is a restaurant in Melbourne (CBD) offering Burger. Average spend is about $30 per person (range $20-40). Rated 4.3/5. Address: (-37.81677, 144.95633)."
node/12588484693,Hi Joopo Hot Pot,restaurant,chinese,$20-40,4.1,-37.8127849,144.9655373,"(-37.81495, 144.95730)","Hi Joopo Hot Pot is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $30 per person (range $20-40). Rated 4.1/5. Address: (-37.81495, 144.95730)."
node/12588785480,Project Zero Coffee,cafe,coffee_shop,$1-20,4.8,-37.8167704,144.9563295,"(-37.81523, 144.95646)","Project Zero Coffee is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 4.8/5. Address: (-37.81523, 144.95646)."
node/12593749400,People's Coffee,cafe,coffee_shop,$1-20,4.7,-37.8149505,144.9573025,"(-37.81512, 144.95741)","People's Coffee is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 4.7/5. Address: (-37.81512, 144.95741)."
node/12593783760,Sargon Cafe,cafe,coffee_shop,$1-20,4.3,-37.8152332,144.9564593,"(-37.81515, 144.95743)","Sargon Cafe is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 4.3/5. Address: (-37.81515, 144.95743)."
node/12593987786,Dumpling Kingdom,restaurant,chinese,$1-20,2.7,-37.8151225,144.9574147,"(-37.81519, 144.95745)","Dumpling Kingdom is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $10 per person (range $1-20). Rated 2.7/5. Address: (-37.81519, 144.95745)."
node/12593987787,Rock the Wok,restaurant,thai,$1-20,3.7,-37.81510179,144.9572101,"( -37.81510179, 144.95721005)","Rock the Wok is a restaurant in Melbourne (CBD) offering Thai. Average spend is about $10 per person (range $1-20). Rated 3.7/5. Address: ( -37.81510179, 144.95721005)."
node/12593987788,Hello Chicken,restaurant,korean;fried_chicken,$1-20,3.6,-37.8153041,144.9574904," (-37.8153041, 144.9574904)","Hello Chicken is a restaurant in Melbourne (CBD) offering Korean, Fried_Chicken. Average spend is about $10 per person (range $1-20). Rated 3.6/5. Address: (-37.8153041, 144.9574904)."
node/12593987789,Roll'd,fast_food,vietnamese,$1-20,3.7,-37.81533949,144.957876,"(-37.815339490, 144.9578760).","Roll'd is a fast_food in Melbourne (CBD) offering Vietnamese. Average spend is about $10 per person (range $1-20). Rated 3.7/5. Address: (-37.815339490, 144.9578760).."
node/12593987790,Sakae,restaurant,japanese,$1-20,2.8,-37.8153,144.9575,"(-37.81530, 144.95750)","Sakae is a restaurant in Melbourne (CBD) offering Japanese. Average spend is about $10 per person (range $1-20). Rated 2.8/5. Address: (-37.81530, 144.95750)."
node/12593994664,Crisp,restaurant,pizza,$20-40,4.2,-37.81572378,144.9574691,"(-37.81572378, 144.9574691","Crisp is a restaurant in Melbourne (CBD) offering Pizza. Average spend is about $30 per person (range $20-40). Rated 4.2/5. Address: (-37.81572378, 144.9574691."
node/12594059472,Chilangos Mexican Cantina,restaurant,mexican,$1-20,3.8,-37.81516982,144.957382,"(-37.81516982, 144.957382)","Chilangos Mexican Cantina is a restaurant in Melbourne (CBD) offering Mexican. Average spend is about $10 per person (range $1-20). Rated 3.8/5. Address: (-37.81516982, 144.957382)."
node/12608572468,Katsuhon,restaurant,japanese,$20-40,4.4,-37.8137488,144.9607549,"(-37.81375, 144.9607)","Katsuhon is a restaurant in Melbourne (CBD) offering Japanese. Average spend is about $30 per person (range $20-40). Rated 4.4/5. Address: (-37.81375, 144.9607)."
node/12626571296,Jack & Bones Island Bar,bar,Cocktail,$20-40,4.4,-37.8154367,144.9707462,"(-37.81544, 144.97075)","Jack & Bones Island Bar is a bar in Melbourne (CBD) offering Cocktail. Average spend is about $30 per person (range $20-40). Rated 4.4/5. Address: (-37.81544, 144.97075)."
node/12712884870,Miss Gunn's Basement Bar,bar,Cocktail,$20-60,5,-37.81874,144.9677319,"(-37.81874, 144.96773)","Miss Gunn's Basement Bar is a bar in Melbourne (CBD) offering Cocktail. Average spend is about $40 per person (range $20-60). Rated 5.0/5. Address: (-37.81874, 144.96773)."
node/12744198701,Divine hot pot train buffet,restaurant,asian,$20-40,4.8,-37.8131,144.96591,"(-37.81310, 144.96591)","Divine hot pot train buffet is a restaurant in Melbourne (CBD) offering Asian. Average spend is about $30 per person (range $20-40). Rated 4.8/5. Address: (-37.81310, 144.96591)."
node/12816266101,Wonton chicken soup,restaurant,asian,$1-20,4,-37.8098834,144.9613904,"(-37.80988, 144.96139)","Wonton chicken soup is a restaurant in Melbourne (CBD) offering Asian. Average spend is about $10 per person (range $1-20). Rated 4.0/5. Address: (-37.80988, 144.96139)."
node/12818378985,Byrdi,bar,Cocktail,$20-50,4.7,-37.8103257,144.9619601,"(-37.81033, 144.96196)","Byrdi is a bar in Melbourne (CBD) offering Cocktail. Average spend is about $35 per person (range $20-50). Rated 4.7/5. Address: (-37.81033, 144.96196)."
node/12818393807,Xinjiang Lamien,restaurant,chinese,$20-40,4.4,-37.81272,144.96224,"(-37.81272, 144.96224)","Xinjiang Lamien is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $30 per person (range $20-40). Rated 4.4/5. Address: (-37.81272, 144.96224)."
node/12818393843,Funghi e Tartufo,restaurant,italian,$40-80,4.3,-37.81332,144.96115," (-37.81332, 144.96115)","Funghi e Tartufo is a restaurant in Melbourne (CBD) offering Italian. Average spend is about $60 per person (range $40-80). Rated 4.3/5. Address: (-37.81332, 144.96115)."
node/12818430736,Lim Kopi,restaurant,malaysian,$20-40,4.1,-37.81502,144.95632,"(-37.81502, 144.95632)","Lim Kopi is a restaurant in Melbourne (CBD) offering Malaysian. Average spend is about $30 per person (range $20-40). Rated 4.1/5. Address: (-37.81502, 144.95632)."
node/12818438890,Hotel Nacional,restaurant,mexican,$5-50,4.2,-37.81406,144.96137,"(-37.81406, 144.96137)","Hotel Nacional is a restaurant in Melbourne (CBD) offering Mexican. Average spend is about $28 per person (range $5-50). Rated 4.2/5. Address: (-37.81406, 144.96137)."
node/12818478476,Five Points Cafe,cafe,bagel,$1-20,4.4,-37.8170441,144.9568789,"(-37.8170441, 144.9568789)","Five Points Cafe is a cafe in Melbourne (CBD) offering Bagel. Average spend is about $10 per person (range $1-20). Rated 4.4/5. Address: (-37.8170441, 144.9568789)."
node/12818478991,Robot,bar,japanese,$20-40,4.4,-37.8171176,144.9637549,"(-37.81712, 144.96375)","Robot is a bar in Melbourne (CBD) offering Japanese. Average spend is about $30 per person (range $20-40). Rated 4.4/5. Address: (-37.81712, 144.96375)."
node/12846336513,Starbucks,cafe,coffee_shop,$1-20,3.9,-37.81497798,144.966172,"(-37.81497798, 144.966172)","Starbucks is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 3.9/5. Address: (-37.81497798, 144.966172)."
node/12882574782,Apollo Inn,bar,Cocktail,$5-25,4.5,-37.8159519,144.9689931," (-37.8159519, 144.9689931)","Apollo Inn is a bar in Melbourne (CBD) offering Cocktail. Average spend is about $15 per person (range $5-25). Rated 4.5/5. Address: (-37.8159519, 144.9689931)."
node/12882660078,Kenzan,restaurant,japanese,$15-50,4.6,-37.81473,144.97255,"(-37.81473,  144.97255)","Kenzan is a restaurant in Melbourne (CBD) offering Japanese. Average spend is about $32 per person (range $15-50). Rated 4.6/5. Address: (-37.81473,  144.97255)."
node/12882660738,Antara,restaurant,bar/bakery,$20-40,4.3,-37.8126048,144.9711863,"(-37.8126048, 144.9711863)","Antara is a restaurant in Melbourne (CBD) offering Bar, Bakery. Average spend is about $30 per person (range $20-40). Rated 4.3/5. Address: (-37.8126048, 144.9711863)."
node/12882660739,Jang Go Mama,restaurant,korean,$20-40,4.6,-37.81074,144.96812,"(-37.81074, 144.96812)","Jang Go Mama is a restaurant in Melbourne (CBD) offering Korean. Average spend is about $30 per person (range $20-40). Rated 4.6/5. Address: (-37.81074, 144.96812)."
node/12882669111,Lee Ho Fook,restaurant,chinese,$20-60,4.5,-37.8155939,144.9713087," (-37.8155939, 144.9713087) ","Lee Ho Fook is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $40 per person (range $20-60). Rated 4.5/5. Address: (-37.8155939, 144.9713087)."
node/12882680645,Bobby's,cafe,cofee,$1-20,4.6,-37.81014,144.97068,"(-37.81014, 144.97068)","Bobby's is a cafe in Melbourne (CBD) offering Cofee. Average spend is about $10 per person (range $1-20). Rated 4.6/5. Address: (-37.81014, 144.97068)."
node/12882701219,Sichuan House,restaurant,chinese,$20-40,4.3,-37.81074,144.968136," (-37.81074, 144.968136)","Sichuan House is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $30 per person (range $20-40). Rated 4.3/5. Address: (-37.81074, 144.968136)."
node/12882721567,The Boiling Crab,restaurant,seafood,$20-50,4.5,-37.8120844,144.9657313,"(-37.8120844, 144.9657313)","The Boiling Crab is a restaurant in Melbourne (CBD) offering Seafood. Average spend is about $35 per person (range $20-50). Rated 4.5/5. Address: (-37.8120844, 144.9657313)."
node/12882730208,KatsuRetsu,restaurant,japanese,$20-40,4.6,-37.8125935,144.9673262,"(-37.8125935, 144.9673262)","KatsuRetsu is a restaurant in Melbourne (CBD) offering Japanese. Average spend is about $30 per person (range $20-40). Rated 4.6/5. Address: (-37.8125935, 144.9673262)."
node/12882730209,Old Street Hunan Restaurant,restaurant,chinese,$20-40,4.5,-37.8124161,144.9674329,"(-37.81279221, 144.9674329).","Old Street Hunan Restaurant is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $30 per person (range $20-40). Rated 4.5/5. Address: (-37.81279221, 144.9674329).."
node/12882741742,Soi 38,restaurant,thai,$20-40,4.2,-37.81387,144.9669,"(-37.81387, 144.96690)","Soi 38 is a restaurant in Melbourne (CBD) offering Thai. Average spend is about $30 per person (range $20-40). Rated 4.2/5. Address: (-37.81387, 144.96690)."
node/12882746941,Charlie's Tea,cafe,bubble_tea,$1-20,4.6,-37.8115639,144.9653292," (-37.8115639, 144.9653292).","Charlie's Tea is a cafe in Melbourne (CBD) offering Bubble_Tea. Average spend is about $10 per person (range $1-20). Rated 4.6/5. Address: (-37.8115639, 144.9653292).."
node/12886912369,Crane Bar & Lounge,bar,bar,$15-30,4.9,-37.82296,144.9504207,"(-37.82296, 144.95042)","Crane Bar & Lounge is a bar in Melbourne (CBD) offering Bar. Average spend is about $22 per person (range $15-30). Rated 4.9/5. Address: (-37.82296, 144.95042)."
node/12886912370,Upstairs 360,bar,korean,$20-40,4.6,37.81073584,144.9592878,"(-37.81073584, 144.9592878)","Upstairs 360 is a bar in Melbourne (CBD) offering Korean. Average spend is about $30 per person (range $20-40). Rated 4.6/5. Address: (-37.81073584, 144.9592878)."
node/12905442701,Yakimono,restaurant,japanese,$5-50,3.9,-37.8138003,144.9709348,"(-37.81737, 144.96424)","Yakimono is a restaurant in Melbourne (CBD) offering Japanese. Average spend is about $28 per person (range $5-50). Rated 3.9/5. Address: (-37.81737, 144.96424)."
node/12920660501,Jungle Juice,restaurant,bagel,$1-20,4.7,-37.8165794,144.9655148,"(-37.81737, 144.96424)","Jungle Juice is a restaurant in Melbourne (CBD) offering Bagel. Average spend is about $10 per person (range $1-20). Rated 4.7/5. Address: (-37.81737, 144.96424)."
node/12922704001,Oh Pho,restaurant,asian;noodles,$1-20,4.3,-37.817371,144.9642396,"(-37.81000, 144.96702)","Oh Pho is a restaurant in Melbourne (CBD) offering Asian, Noodles. Average spend is about $10 per person (range $1-20). Rated 4.3/5. Address: (-37.81000, 144.96702)."
node/12975326701,Naau Cafe,cafe,japanese,$1-20,4.6,-37.8099972,144.9670205,"(-37.81329, 144.95578)","Naau Cafe is a cafe in Melbourne (CBD) offering Japanese. Average spend is about $10 per person (range $1-20). Rated 4.6/5. Address: (-37.81329, 144.95578)."
node/12988719754,Max on Hardware,restaurant,italian,$20-40,4.4,-37.8133468,144.9612634,"(-37.81372, 144.95641)","Max on Hardware is a restaurant in Melbourne (CBD) offering Italian. Average spend is about $30 per person (range $20-40). Rated 4.4/5. Address: (-37.81372, 144.95641)."
node/12990631721,Nicoâ€™s Sandwich Deli,cafe,sandwich,$1-20,4.5,-37.813288,144.9557829,"(-37.81467, 144.95824)","Nicoâ€™s Sandwich Deli is a cafe in Melbourne (CBD) offering Sandwich. Average spend is about $10 per person (range $1-20). Rated 4.5/5. Address: (-37.81467, 144.95824)."
node/12990947320,Bammi,fast_food,vietnamese,$1-20,4.5,-37.8137198,144.956414,"(-37.81226, 144.95817)","Bammi is a fast_food in Melbourne (CBD) offering Vietnamese. Average spend is about $10 per person (range $1-20). Rated 4.5/5. Address: (-37.81226, 144.95817)."
node/13005683305,Patricia Coffee Roasters,cafe,coffee_shop,$1-20,4.8,-37.8146691,144.9582379,"(-37.80949, 144.96078)","Patricia Coffee Roasters is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 4.8/5. Address: (-37.80949, 144.96078)."
node/13010526852,Good Bean,cafe,coffee_shop,$1-20,5,-37.8105498,144.958915,"(-37.80979, 144.95954)","Good Bean is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 5.0/5. Address: (-37.80979, 144.95954)."
 ,Breakfast Hola,restaurant,asian,$1-20,4.7,-37.8101073,144.9591006,"(-37.81014, 144.95894)","Breakfast Hola is a restaurant in Melbourne (CBD) offering Asian. Average spend is about $10 per person (range $1-20). Rated 4.7/5. Address: (-37.81014, 144.95894)."
node/13010526855,Hua Lu Peking Duck,restaurant,Chinese,$40-60,4.7,-37.8097893,144.9595361,"(-37.81072, 144.95901)","Hua Lu Peking Duck is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $50 per person (range $40-60). Rated 4.7/5. Address: (-37.81072, 144.95901)."
node/13010526858,Mamao Thai Restaurant & Bar,restaurant,thai,$20-40,4.6,-37.8107189,144.959009,"(-37.81030, 144.96062)","Mamao Thai Restaurant & Bar is a restaurant in Melbourne (CBD) offering Thai. Average spend is about $30 per person (range $20-40). Rated 4.6/5. Address: (-37.81030, 144.96062)."
node/13010526859,Oko Cafe,cafe,coffee_shop,$1-20,4.6,-37.8096928,144.9598539,"(-37.81212, 144.97112)","Oko Cafe is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 4.6/5. Address: (-37.81212, 144.97112)."
node/13010526870,Two Pillars,cafe,coffee_shop,$1-20,4.3,-37.8102988,144.9606243,"(-37.81881, 144.95579)","Two Pillars is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 4.3/5. Address: (-37.81881, 144.95579)."
node/13028178717,Fancy Hank's Barbecue Restaurant,restaurant,barbecue,$40-80,4.2,-37.8121163,144.9711183,"(-37.81294, 144.96074)","Fancy Hank's Barbecue Restaurant is a restaurant in Melbourne (CBD) offering Barbecue. Average spend is about $60 per person (range $40-80). Rated 4.2/5. Address: (-37.81294, 144.96074)."
node/13062520401,Pho Thin,restaurant,vietnamese,$1-20,4.1,-37.8129441,144.960743,"(-37.81304, 144.95544)","Pho Thin is a restaurant in Melbourne (CBD) offering Vietnamese. Average spend is about $10 per person (range $1-20). Rated 4.1/5. Address: (-37.81304, 144.95544)."
node/13073352780,Dame,cafe,"coffee, cocktails",$20-40,4.3,-37.8140961,144.9724831,"(-37.8138525, 144.972720)<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","Dame is a cafe in Melbourne (CBD) offering Coffee, Cocktails. Average spend is about $30 per person (range $20-40). Rated 4.3/5. Address: (-37.8138525, 144.972720)<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,."
node/13073352791,Zhan Beers,cafe,bar,$20-40,4.7,-37.813074,144.95546," (-37.813074, 144.95546)","Zhan Beers is a cafe in Melbourne (CBD) offering Bar. Average spend is about $30 per person (range $20-40). Rated 4.7/5. Address: (-37.813074, 144.95546)."
way/264856044,Bench cofee,cafe,coffee_shop,$1-20,4.5,-37.8151812,144.9642184,"(-37.8151812, 144.9642184)","Bench cofee is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 4.5/5. Address: (-37.8151812, 144.9642184)."
way/270522825,Blue Doors Coffee,cafe,jaffles;sandwich;salad;light_meals;no_kitchen;coffee_shop;exotic_coffee;tea_room,$1-20,4.4,-37.81377657,144.9624481,"(-37.81377, , 144.962448)","Blue Doors Coffee is a cafe in Melbourne (CBD) offering Jaffles, Sandwich, Salad, Light_Meals, No_Kitchen, Coffee_Shop, Exotic_Coffee, Tea_Room. Average spend is about $10 per person (range $1-20). Rated 4.4/5. Address: (-37.81377, , 144.962448)."
way/314944029,Kendrick Lane,cafe,sandwich,$1-20,5,-37.80872,144.94859," (-37.80872, 144.94859)","Kendrick Lane is a cafe in Melbourne (CBD) offering Sandwich. Average spend is about $10 per person (range $1-20). Rated 5.0/5. Address: (-37.80872, 144.94859)."
way/314944179,Embassy Cafe,cafe,burger,$1-20,4.4,-37.808091,144.947866,"(-37.808091, 144.947866)","Embassy Cafe is a cafe in Melbourne (CBD) offering Burger. Average spend is about $10 per person (range $1-20). Rated 4.4/5. Address: (-37.808091, 144.947866)."
way/326171556,My Dumpling Meal,restaurant,chinese,$20-40,3.7,-37.80791,144.96002,"(-37.80791, 144.96002)","My Dumpling Meal is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $30 per person (range $20-40). Rated 3.7/5. Address: (-37.80791, 144.96002)."
way/518551120,NGV Garden Restsurant,restaurant,contemporary,$80-100,4.5,-37.8224097,144.968271,"(-37.81985, 144.96497)","NGV Garden Restsurant is a restaurant in Melbourne (CBD) offering Contemporary. Average spend is about $90 per person (range $80-100). Rated 4.5/5. Address: (-37.81985, 144.96497)."
way/588828148,Little Black Cafe,cafe,coffee_shop;sandwich;juice;cake,$1-20,2.9,-37.824437,144.970139,"(-37.824437, 144.970139)","Little Black Cafe is a cafe in Melbourne (CBD) offering Coffee_Shop, Sandwich, Juice, Cake. Average spend is about $10 per person (range $1-20). Rated 2.9/5. Address: (-37.824437, 144.970139)."
way/705120464,Ponyfish Island,bar,bar,$20-40,4.4,-37.819878,144.965017,"-37.819878, 144.965017","Ponyfish Island is a bar in Melbourne (CBD) offering Bar. Average spend is about $30 per person (range $20-40). Rated 4.4/5. Address: -37.819878, 144.965017."
way/797916341,Victoria's Secret Bar & Cafe,bar,cafe/bar,$20-30,4.4,-37.8083957,144.974332,"(-37.808407, 144.974332)","Victoria's Secret Bar & Cafe is a bar in Melbourne (CBD) offering Cafe, Bar. Average spend is about $25 per person (range $20-30). Rated 4.4/5. Address: (-37.808407, 144.974332)."
way/1018986576,Workshop Brothers Southbank,cafe,coffee_shop,$20-40,4.5,-37.821186,144.96354,"(-37.821186, 144.963540)","Workshop Brothers Southbank is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $30 per person (range $20-40). Rated 4.5/5. Address: (-37.821186, 144.963540)."
way/1122855620,Little Lon Distilling Company,bar,bar,$65-85,4.8,37.80886,144.97106,"(-37.80886, 144.97106)","Little Lon Distilling Company is a bar in Melbourne (CBD) offering Bar. Average spend is about $75 per person (range $65-85). Rated 4.8/5. Address: (-37.80886, 144.97106)."
way/1251054129,BangPop,restaurant,thai,$40-60,4.3,-37.8242013,144.95149,"(-37.82420, 144.95149)","BangPop is a restaurant in Melbourne (CBD) offering Thai. Average spend is about $50 per person (range $40-60). Rated 4.3/5. Address: (-37.82420, 144.95149)."
way/1251054130,Plus 5,bar,pizza;spanish,$20-40,4.1,-37.8241915,144.9511803,"(-37.8241915, 144.9511803)","Plus 5 is a bar in Melbourne (CBD) offering Pizza, Spanish. Average spend is about $30 per person (range $20-40). Rated 4.1/5. Address: (-37.8241915, 144.9511803)."
way/1251054133,Munich Brauhaus,restaurant,german,$20-60,4.3,-37.82413,144.9500314,"(-37.8240775,144.9495513)","Munich Brauhaus is a restaurant in Melbourne (CBD) offering German. Average spend is about $40 per person (range $20-60). Rated 4.3/5. Address: (-37.8240775,144.9495513)."
way/1251054134,Ruby Riviera,restaurant,mediterranean,$20–40,3.9,-37.8240775,144.9495513,"(-37.8240775,144.9495513)","Ruby Riviera is a restaurant in Melbourne (CBD) offering Mediterranean. Average spend is about $30 per person (range $20-40). Rated 3.9/5. Address: (-37.8240775,144.9495513)."
